90031203	90031203	0	0
90006829	90006829	0	0
90031020	90031020	0	0
90025030	90025030	0	0
90008824	90008824	0	0
90010477	90010477	0	0
90032955	90032955	0	0
90041074	90041074	0	0
90003487	90003487	0	0
90001562	90001562	0	0
90008205	90008205	0	0
90032976	90032976	0	0
90100962	90100962	0	0
90032926	90032926	0	0
90011854	90011854	0	0
93000002	93000002	0	0
90100435	90100435	0	0
90500096	90500096	0	0
90030392	90030392	0	0
90003755	90003755	0	0
90003320	90003320	0	0
90032593	90032593	0	0
90030654	90030654	0	0
90005513	90005513	0	0
90030938	90030938	0	0
90002868	90002868	0	0
90000794	90000794	0	0
90030282	90030282	0	0
90033599	90033599	0	0
90010875	90010875	0	0
90001563	90001563	0	0
90030688	90030688	0	0
90030160	90030160	0	0
90032927	90032927	0	0
90030995	90030995	0	0
90100441	90100441	0	0
90025171	90025171	0	0
90012671	90012671	0	0
90008660	90008660	0	0
90003803	90003803	0	0
90008456	90008456	0	0
90012596	90012596	0	0
90031139	90031139	0	0
90006552	90006552	0	0
90030655	90030655	0	0
90011739	90011739	0	0
90031901	90031901	0	0
90030180	90030180	0	0
90034488	90034488	0	0
90033142	90033142	0	0
90012420	90012420	0	0
90032131	90032131	0	0
90032751	90032751	0	0
90030686	90030686	0	0
90034477	90034477	0	0
90034026	90034026	0	0
90010398	90010398	0	0
90000097	90000097	0	0
90041059	90041059	0	0
90012489	90012489	0	0
90012672	90012672	0	0
90100866	90100866	0	0
90032589	90032589	0	0
90010602	90010602	0	0
90005747	90005747	0	0
90033538	90033538	0	0
90033246	90033246	0	0
90030657	90030657	0	0
90003126	90003126	0	0
90005548	90005548	0	0
90031087	90031087	0	0
90011740	90011740	0	0
90032530	90032530	0	0
90034489	90034489	0	0
90011411	90011411	0	0
90003388	90003388	0	0
90100446	90100446	0	0
90041060	90041060	0	0
90030216	90030216	0	0
90002869	90002869	0	0
90032590	90032590	0	0
90033685	90033685	0	0
90005665	90005665	0	0
90025712	90025712	0	0
90030181	90030181	0	0
90012593	90012593	0	0
90031385	90031385	0	0
90033328	90033328	0	0
90000871	90000871	0	0
90032748	90032748	0	0
90002930	90002930	0	0
90032932	90032932	0	0
90034490	90034490	0	0
90033703	90033703	0	0
90011942	90011942	0	0
90031086	90031086	0	0
90011945	90011945	0	0
90030393	90030393	0	0
90100447	90100447	0	0
90033489	90033489	0	0
90000060	90000060	0	0
95200132	95200132	0	0
90003277	90003277	0	0
90033140	90033140	0	0
90006415	90006415	0	0
90000841	90000841	0	0
90032037	90032037	0	0
90033641	90033641	0	0
90032972	90032972	0	0
90012595	90012595	0	0
90032749	90032749	0	0
90030689	90030689	0	0
90032434	90032434	0	0
90008213	90008213	0	0
90033168	90033168	0	0
90010742	90010742	0	0
90012556	90012556	0	0
90034491	90034491	0	0
90033389	90033389	0	0
90011943	90011943	0	0
90031259	90031259	0	0
90011946	90011946	0	0
90000371	90000371	0	0
90001967	90001967	0	0
90000029	90000029	0	0
90008794	90008794	0	0
90031237	90031237	0	0
90032122	90032122	0	0
90032750	90032750	0	0
90033065	90033065	0	0
90031100	90031100	0	0
90033600	90033600	0	0
90032435	90032435	0	0
90011748	90011748	0	0
90033182	90033182	0	0
90008247	90008247	0	0
90004566	90004566	0	0
90032139	90032139	0	0
90033392	90033392	0	0
90034503	90034503	0	0
90025175	90025175	0	0
90100003	90100003	0	0
90032977	90032977	0	0
90010402	90010402	0	0
90008808	90008808	0	0
90004990	90004990	0	0
90032852	90032852	0	0
90031102	90031102	0	0
90033283	90033283	0	0
90033597	90033597	0	0
90008263	90008263	0	0
90012597	90012597	0	0
90001886	90001886	0	0
90031945	90031945	0	0
90410293	90410293	0	0
90004746	90004746	0	0
90033420	90033420	0	0
90000145	90000145	0	0
90025176	90025176	0	0
90012281	90012281	0	0
90002680	90002680	0	0
90033701	90033701	0	0
90000111	90000111	0	0
90025200	90025200	0	0
90034004	90034004	0	0
90031103	90031103	0	0
90033284	90033284	0	0
90034053	90034053	0	0
90012341	90012341	0	0
94000058	94000058	0	0
90005010	90005010	0	0
90032491	90032491	0	0
90012576	90012576	0	0
90033421	90033421	0	0
90008670	90008670	0	0
90008763	90008763	0	0
90005449	90005449	0	0
90001791	90001791	0	0
90000389	90000389	0	0
90032987	90032987	0	0
90032752	90032752	0	0
90034519	90034519	0	0
90200003	90200003	0	0
90008818	90008818	0	0
93000069	93000069	0	0
90031208	90031208	0	0
90033319	90033319	0	0
90012342	90012342	0	0
90025177	90025177	0	0
90004582	90004582	0	0
90012594	90012594	0	0
90005661	90005661	0	0
90033110	90033110	0	0
90030763	90030763	0	0
90033604	90033604	0	0
90011342	90011342	0	0
90033422	90033422	0	0
90010422	90010422	0	0
90008740	90008740	0	0
95200035	95200035	0	0
90005463	90005463	0	0
90032980	90032980	0	0
90032753	90032753	0	0
90034635	90034635	0	0
90006585	90006585	0	0
90032482	90032482	0	0
90004591	90004591	0	0
90030262	90030262	0	0
90007626	90007626	0	0
90033153	90033153	0	0
90033552	90033552	0	0
90011343	90011343	0	0
90033577	90033577	0	0
90010423	90010423	0	0
90006799	90006799	0	0
90008770	90008770	0	0
90032981	90032981	0	0
90032772	90032772	0	0
90033490	90033490	0	0
90034722	90034722	0	0
90001385	90001385	0	0
90003458	90003458	0	0
90031428	90031428	0	0
90000403	90000403	0	0
90009165	90009165	0	0
90031950	90031950	0	0
90004609	90004609	0	0
90033301	90033301	0	0
90011344	90011344	0	0
90008786	90008786	0	0
90005308	90005308	0	0
90012096	90012096	0	0
90009927	90009927	0	0
90008697	90008697	0	0
90030212	90030212	0	0
90006758	90006758	0	0
90005723	90005723	0	0
90025180	90025180	0	0
90031939	90031939	0	0
90032774	90032774	0	0
90033066	90033066	0	0
90033239	90033239	0	0
90034766	90034766	0	0
90003715	90003715	0	0
90011516	90011516	0	0
90000166	90000166	0	0
90031429	90031429	0	0
90009797	90009797	0	0
90032071	90032071	0	0
90033356	90033356	0	0
90033233	90033233	0	0
90009780	90009780	0	0
90012736	90012736	0	0
90012097	90012097	0	0
90100857	90100857	0	0
90008726	90008726	0	0
90032971	90032971	0	0
90002341	90002341	0	0
90032775	90032775	0	0
90032302	90032302	0	0
90033317	90033317	0	0
90010517	90010517	0	0
90100304	90100304	0	0
90012618	90012618	0	0
90003756	90003756	0	0
90030585	90030585	0	0
90011058	90011058	0	0
90033644	90033644	0	0
90011415	90011415	0	0
90033243	90033243	0	0
90004618	90004618	0	0
90033234	90033234	0	0
90006518	90006518	0	0
90012488	90012488	0	0
90008822	90008822	0	0
95200049	95200049	0	0
90004563	90004563	0	0
90032983	90032983	0	0
90030708	90030708	0	0
90032777	90032777	0	0
90032303	90032303	0	0
90033318	90033318	0	0
90031353	90031353	0	0
90010516	90010516	0	0
90030586	90030586	0	0
90008715	90008715	0	0
90034443	90034443	0	0
90033244	90033244	0	0
90034456	90034456	0	0
90033295	90033295	0	0
90010862	90010862	0	0
90010400	90010400	0	0
90005304	90005304	0	0
90006778	90006778	0	0
90005451	90005451	0	0
90030733	90030733	0	0
95200050	95200050	0	0
90004611	90004611	0	0
90025398	90025398	0	0
90032778	90032778	0	0
90033932	90033932	0	0
90003279	90003279	0	0
90008978	90008978	0	0
90012737	90012737	0	0
90030587	90030587	0	0
90008720	90008720	0	0
90500167	90500167	0	0
90010727	90010727	0	0
90011059	90011059	0	0
90032073	90032073	0	0
90033375	90033375	0	0
90034592	90034592	0	0
90032988	90032988	0	0
90500031	90500031	0	0
90000967	90000967	0	0
90030754	90030754	0	0
90009939	90009939	0	0
95200051	95200051	0	0
90025399	90025399	0	0
90032779	90032779	0	0
90033933	90033933	0	0
90030709	90030709	0	0
90003365	90003365	0	0
90009071	90009071	0	0
90025198	90025198	0	0
90008733	90008733	0	0
90040254	90040254	0	0
90030987	90030987	0	0
90033248	90033248	0	0
90034745	90034745	0	0
90030675	90030675	0	0
95200135	95200135	0	0
90002927	90002927	0	0
95200073	95200073	0	0
90100525	90100525	0	0
90010418	90010418	0	0
90000884	90000884	0	0
90025400	90025400	0	0
90032780	90032780	0	0
90033949	90033949	0	0
90033186	90033186	0	0
90031812	90031812	0	0
90030095	90030095	0	0
90003278	90003278	0	0
90003200	90003200	0	0
90004394	90004394	0	0
90000059	90000059	0	0
90000430	90000430	0	0
90033344	90033344	0	0
90012134	90012134	0	0
90011107	90011107	0	0
90012577	90012577	0	0
90032556	90032556	0	0
90032661	90032661	0	0
90034595	90034595	0	0
90000051	90000051	0	0
90100461	90100461	0	0
90000893	90000893	0	0
90010470	90010470	0	0
90032782	90032782	0	0
90100563	90100563	0	0
90034389	90034389	0	0
90004795	90004795	0	0
90030486	90030486	0	0
90002826	90002826	0	0
90004625	90004625	0	0
90000064	90000064	0	0
90008636	90008636	0	0
90004646	90004646	0	0
90033430	90033430	0	0
90030034	90030034	0	0
90034030	90034030	0	0
90032662	90032662	0	0
90034730	90034730	0	0
90003137	90003137	0	0
90008762	90008762	0	0
90100464	90100464	0	0
90007768	90007768	0	0
90000897	90000897	0	0
90006205	90006205	0	0
90032788	90032788	0	0
90033951	90033951	0	0
90003555	90003555	0	0
90012126	90012126	0	0
90003275	90003275	0	0
90008729	90008729	0	0
90100730	90100730	0	0
90030991	90030991	0	0
90033227	90033227	0	0
90007536	90007536	0	0
90007270	90007270	0	0
90034731	90034731	0	0
90025359	90025359	0	0
90100462	90100462	0	0
90020161	90020161	0	0
90032791	90032791	0	0
90033962	90033962	0	0
90000807	90000807	0	0
90006716	90006716	0	0
90010779	90010779	0	0
90003396	90003396	0	0
90012882	90012882	0	0
90025364	90025364	0	0
90012543	90012543	0	0
90033287	90033287	0	0
90007590	90007590	0	0
90034741	90034741	0	0
90034388	90034388	0	0
90003168	90003168	0	0
90025360	90025360	0	0
90030218	90030218	0	0
90034769	90034769	0	0
90020163	90020163	0	0
90010309	90010309	0	0
90012215	90012215	0	0
90032793	90032793	0	0
90033936	90033936	0	0
90100467	90100467	0	0
90030988	90030988	0	0
90003687	90003687	0	0
90031025	90031025	0	0
90100562	90100562	0	0
90030913	90030913	0	0
90000463	90000463	0	0
90030162	90030162	0	0
90004968	90004968	0	0
90033288	90033288	0	0
90007598	90007598	0	0
90034750	90034750	0	0
90100581	90100581	0	0
90010453	90010453	0	0
90020164	90020164	0	0
90012646	90012646	0	0
90032796	90032796	0	0
90002925	90002925	0	0
90033937	90033937	0	0
90100465	90100465	0	0
90030989	90030989	0	0
90003713	90003713	0	0
90033769	90033769	0	0
90001225	90001225	0	0
90030485	90030485	0	0
90031558	90031558	0	0
90006825	90006825	0	0
90032583	90032583	0	0
90025486	90025486	0	0
90031509	90031509	0	0
90033361	90033361	0	0
90031204	90031204	0	0
90007023	90007023	0	0
90000808	90000808	0	0
90033289	90033289	0	0
90006184	90006184	0	0
90012782	90012782	0	0
90034751	90034751	0	0
90003185	90003185	0	0
94000069	94000069	0	0
90012860	90012860	0	0
90020183	90020183	0	0
90041246	90041246	0	0
90031098	90031098	0	0
90025419	90025419	0	0
90032798	90032798	0	0
90100468	90100468	0	0
90030990	90030990	0	0
90025355	90025355	0	0
90003736	90003736	0	0
90410226	90410226	0	0
90033770	90033770	0	0
90003020	90003020	0	0
90030488	90030488	0	0
90032455	90032455	0	0
90008683	90008683	0	0
90033521	90033521	0	0
90004809	90004809	0	0
90008311	90008311	0	0
90003244	90003244	0	0
90033290	90033290	0	0
90005910	90005910	0	0
90011149	90011149	0	0
90012783	90012783	0	0
90034752	90034752	0	0
90003375	90003375	0	0
95200133	95200133	0	0
90100564	90100564	0	0
90025342	90025342	0	0
90012870	90012870	0	0
90033418	90033418	0	0
90020184	90020184	0	0
90410277	90410277	0	0
90033075	90033075	0	0
90033376	90033376	0	0
90032801	90032801	0	0
90005621	90005621	0	0
90100100	90100100	0	0
90000786	90000786	0	0
90033945	90033945	0	0
90005290	90005290	0	0
90410232	90410232	0	0
90031559	90031559	0	0
90100582	90100582	0	0
90030487	90030487	0	0
90008743	90008743	0	0
90032212	90032212	0	0
90033485	90033485	0	0
90011150	90011150	0	0
90025043	90025043	0	0
90008339	90008339	0	0
90008798	90008798	0	0
90033588	90033588	0	0
94000077	94000077	0	0
90100565	90100565	0	0
90010489	90010489	0	0
90030868	90030868	0	0
90033419	90033419	0	0
90032802	90032802	0	0
90008227	90008227	0	0
90100611	90100611	0	0
90033943	90033943	0	0
90100122	90100122	0	0
90410234	90410234	0	0
90004866	90004866	0	0
90031554	90031554	0	0
90033006	90033006	0	0
90034495	90034495	0	0
90009930	90009930	0	0
90030844	90030844	0	0
90032213	90032213	0	0
90010818	90010818	0	0
90034522	90034522	0	0
90012533	90012533	0	0
90000063	90000063	0	0
90100566	90100566	0	0
93000031	93000031	0	0
90100409	90100409	0	0
90034081	90034081	0	0
90030869	90030869	0	0
90033436	90033436	0	0
90032803	90032803	0	0
90012731	90012731	0	0
90008437	90008437	0	0
90033944	90033944	0	0
90033247	90033247	0	0
90100111	90100111	0	0
90008148	90008148	0	0
90002552	90002552	0	0
90031555	90031555	0	0
90410276	90410276	0	0
90007233	90007233	0	0
90003791	90003791	0	0
90032214	90032214	0	0
90030463	90030463	0	0
90012853	90012853	0	0
90006035	90006035	0	0
90011169	90011169	0	0
90008839	90008839	0	0
90008353	90008353	0	0
90012858	90012858	0	0
90100820	90100820	0	0
90100775	90100775	0	0
94000078	94000078	0	0
90034082	90034082	0	0
90033437	90033437	0	0
90032870	90032870	0	0
90033968	90033968	0	0
90034701	90034701	0	0
90100146	90100146	0	0
90410238	90410238	0	0
90009379	90009379	0	0
90008320	90008320	0	0
90007500	90007500	0	0
90034583	90034583	0	0
90031556	90031556	0	0
90000886	90000886	0	0
90033363	90033363	0	0
90031278	90031278	0	0
90020130	90020130	0	0
90012854	90012854	0	0
90034342	90034342	0	0
90011170	90011170	0	0
90034239	90034239	0	0
90000911	90000911	0	0
90010897	90010897	0	0
90004112	90004112	0	0
93000039	93000039	0	0
90003049	90003049	0	0
90034083	90034083	0	0
90032872	90032872	0	0
90030489	90030489	0	0
90033970	90033970	0	0
90410249	90410249	0	0
90009236	90009236	0	0
90011870	90011870	0	0
90031458	90031458	0	0
90008739	90008739	0	0
90011404	90011404	0	0
90031023	90031023	0	0
90030076	90030076	0	0
90007006	90007006	0	0
90003805	90003805	0	0
90008664	90008664	0	0
90008651	90008651	0	0
90006732	90006732	0	0
90100135	90100135	0	0
95200124	95200124	0	0
90034084	90034084	0	0
90025484	90025484	0	0
90032886	90032886	0	0
90033971	90033971	0	0
90012878	90012878	0	0
90100412	90100412	0	0
90011872	90011872	0	0
90008689	90008689	0	0
90001555	90001555	0	0
90009931	90009931	0	0
93000061	93000061	0	0
90012505	90012505	0	0
90033986	90033986	0	0
90100580	90100580	0	0
90008672	90008672	0	0
90032842	90032842	0	0
90008857	90008857	0	0
90011797	90011797	0	0
90025005	90025005	0	0
90005841	90005841	0	0
90012207	90012207	0	0
90100157	90100157	0	0
90034087	90034087	0	0
90030795	90030795	0	0
90033923	90033923	0	0
90032874	90032874	0	0
90003652	90003652	0	0
95200022	95200022	0	0
90005356	90005356	0	0
90100421	90100421	0	0
90011894	90011894	0	0
90012741	90012741	0	0
90009932	90009932	0	0
90009713	90009713	0	0
94000041	94000041	0	0
90008232	90008232	0	0
90045006	90045006	0	0
90003067	90003067	0	0
90032077	90032077	0	0
90012580	90012580	0	0
90032887	90032887	0	0
90008922	90008922	0	0
90034406	90034406	0	0
90010619	90010619	0	0
90034426	90034426	0	0
90012208	90012208	0	0
90100169	90100169	0	0
90034091	90034091	0	0
90030796	90030796	0	0
90033924	90033924	0	0
90032879	90032879	0	0
90004007	90004007	0	0
90001591	90001591	0	0
90100418	90100418	0	0
90031127	90031127	0	0
90034484	90034484	0	0
90012879	90012879	0	0
90003262	90003262	0	0
90100673	90100673	0	0
90009933	90009933	0	0
90003387	90003387	0	0
90006591	90006591	0	0
90009744	90009744	0	0
90011969	90011969	0	0
90032147	90032147	0	0
90010957	90010957	0	0
90009965	90009965	0	0
90008909	90008909	0	0
90033323	90033323	0	0
90030075	90030075	0	0
90020150	90020150	0	0
90034011	90034011	0	0
90100191	90100191	0	0
90031032	90031032	0	0
90034088	90034088	0	0
90100042	90100042	0	0
90011459	90011459	0	0
90032882	90032882	0	0
90005416	90005416	0	0
90005259	90005259	0	0
90100415	90100415	0	0
90031128	90031128	0	0
90033085	90033085	0	0
90006521	90006521	0	0
94000036	94000036	0	0
90002923	90002923	0	0
90007249	90007249	0	0
90006633	90006633	0	0
90002149	90002149	0	0
90030341	90030341	0	0
90003994	90003994	0	0
90008676	90008676	0	0
90032636	90032636	0	0
90004632	90004632	0	0
90100783	90100783	0	0
90025466	90025466	0	0
90200023	90200023	0	0
90100180	90100180	0	0
90034184	90034184	0	0
90034089	90034089	0	0
90031463	90031463	0	0
90032885	90032885	0	0
90009934	90009934	0	0
90033925	90033925	0	0
90011406	90011406	0	0
90005421	90005421	0	0
90006644	90006644	0	0
90100424	90100424	0	0
90031129	90031129	0	0
90011110	90011110	0	0
94000037	94000037	0	0
90003393	90003393	0	0
90003400	90003400	0	0
90003044	90003044	0	0
90030344	90030344	0	0
90004048	90004048	0	0
94000035	94000035	0	0
90032642	90032642	0	0
90040305	90040305	0	0
90000869	90000869	0	0
90100112	90100112	0	0
90033534	90033534	0	0
90034090	90034090	0	0
90001847	90001847	0	0
90012486	90012486	0	0
90033119	90033119	0	0
90033277	90033277	0	0
90032806	90032806	0	0
90100596	90100596	0	0
90034185	90034185	0	0
90008845	90008845	0	0
90008338	90008338	0	0
90003538	90003538	0	0
90100419	90100419	0	0
90031130	90031130	0	0
90030813	90030813	0	0
94000038	94000038	0	0
90500023	90500023	0	0
90034666	90034666	0	0
90009745	90009745	0	0
90000825	90000825	0	0
90004049	90004049	0	0
90008705	90008705	0	0
90032591	90032591	0	0
90040306	90040306	0	0
90001232	90001232	0	0
90032377	90032377	0	0
90100607	90100607	0	0
90031222	90031222	0	0
90034095	90034095	0	0
90030325	90030325	0	0
90033322	90033322	0	0
90200117	90200117	0	0
90008890	90008890	0	0
90031905	90031905	0	0
90030948	90030948	0	0
90030398	90030398	0	0
90000774	90000774	0	0
90100410	90100410	0	0
90032888	90032888	0	0
90030812	90030812	0	0
90025333	90025333	0	0
90004598	90004598	0	0
90010304	90010304	0	0
90003466	90003466	0	0
90012571	90012571	0	0
90001934	90001934	0	0
90100101	90100101	0	0
90004010	90004010	0	0
90003454	90003454	0	0
90007838	90007838	0	0
90025519	90025519	0	0
90034269	90034269	0	0
90003456	90003456	0	0
90002909	90002909	0	0
